tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
1776,user_91820,True,Tue Oct 03 05:16:00 +0000 2017,@Delta just missed my connecting flight in Detroit because your inbound was late. need to rebook,1777,
4992,user_44639,True,Wed Oct 11 00:52:00 +0000 2017,"@Delta wherei s my refund?? cancelled 5 days ago, still nothing. conf QQ1029",4993,
3983,Delta,False,Sun Oct 08 14:00:00 +0000 2017,Delayed bags are frustrating. DM us your file reference and we'll check its status right away. ^AB,,3982
1634,user_45349,True,Mon Oct 02 20:59:00 +0000 2017,@Delta my bag didn't show up at LAX baggage claim. where is it??,1635,
1372,user_95241,True,Mon Oct 02 05:42:00 +0000 2017,@Delta the wheel on my suitcase was ripped off by baggage handling. who do i talk to,1373,
2637,Delta,False,Thu Oct 05 07:29:00 +0000 2017,Happy to point you in the right direction — the details are on delta.com. Let us know if you have questions! ^DS,,2636
1895,Delta,False,Tue Oct 03 12:12:00 +0000 2017,We understand billing issues are stressful. Please DM us your confirmation number and the charge details so we can review it. ^TL,,1894
3379,Delta,False,Sat Oct 07 02:46:00 +0000 2017,We understand missing a connection is stressful. DM us your confirmation number and we'll get you rebooked. ^RM,,3378
2162,user_94707,True,Wed Oct 04 03:47:00 +0000 2017,why is @Delta flight DL514 delayed AGAIN. i've been waiting 1 hours,2163,
2662,user_80922,True,Thu Oct 05 08:57:00 +0000 2017,@Delta the wheel on my suitcase was ripped off by baggage handling. who do i talk to,2663,
4309,Delta,False,Mon Oct 09 09:01:00 +0000 2017,This is not the experience we want you to have. Please DM us what happened and your flight details so we can make it right. ^AB,,4308
4809,Delta,False,Tue Oct 10 14:11:00 +0000 2017,We're truly sorry about your experience — this isn't the standard we aim for. Please DM us the details so the right team can follow up. ^DS,,4808
3911,Delta,False,Sun Oct 08 09:48:00 +0000 2017,We understand missing a connection is stressful. DM us your confirmation number and we'll get you rebooked. ^RM,,3910
4108,user_93169,True,Sun Oct 08 21:18:00 +0000 2017,@Delta absolutely the worst experience today. gate agent in DTW was so rude,4109,
4194,user_98679,True,Mon Oct 09 02:19:00 +0000 2017,@Delta my bag didn't show up at SLC baggage claim. where is it??,4195,
3213,Delta,False,Fri Oct 06 17:05:00 +0000 2017,Sorry you're having trouble checking in. Try the Fly Delta app first; if it persists DM us your confirmation number and we'll get you a boarding pass. ^AB,,3212
2942,user_28495,True,Fri Oct 06 01:17:00 +0000 2017,"@Delta I want to move my New York trip to next week, is there a fee?",2943,
1717,Delta,False,Tue Oct 03 01:49:00 +0000 2017,We can review your options. Please DM your confirmation number and we'll check change/cancel fees for your fare. ^RM,,1716
2859,Delta,False,Thu Oct 05 20:26:00 +0000 2017,We understand missing a connection is stressful. DM us your confirmation number and we'll get you rebooked. ^RM,,2858
4266,user_38418,True,Mon Oct 09 06:31:00 +0000 2017,@Delta weve been sitting on the tarmac at Detroit for 3 hours whats going on,4267,
4068,user_37150,True,Sun Oct 08 18:58:00 +0000 2017,"@Delta still no sign of my checked bag, it's been 10 days. file ref ABC123",4069,
3856,user_72888,True,Sun Oct 08 06:36:00 +0000 2017,"@Delta stuck at DTW cb DL4171 is delayed 20 mins, gonna miss my connection 😡",3857,
5085,user_52356,True,Sun Oct 01 08:00:00 +0000 2017,@united lost my bag as well ugh,,
1683,Delta,False,Mon Oct 02 23:50:00 +0000 2017,We're so sorry for the disruption. Please DM us your confirmation number and we'll look at rebooking options right away. ^AB,,1682
1719,Delta,False,Tue Oct 03 01:56:00 +0000 2017,Happy to help with your reservation. DM us your confirmation number and the change you'd like and we'll take a look. ^JK,,1718
3310,user_18525,True,Fri Oct 06 22:45:00 +0000 2017,@Delta weve been sitting on the tarmac at ORD for 2 hours whats going on,3311,
4319,Delta,False,Mon Oct 09 09:36:00 +0000 2017,We can review your options. Please DM your confirmation number and we'll check change/cancel fees for your fare. ^RM,,4318
2837,Delta,False,Thu Oct 05 19:09:00 +0000 2017,Let's get you boarded. Please DM your confirmation number and we'll pull up your boarding pass. ^JK,,2836
4518,user_38099,True,Mon Oct 09 21:13:00 +0000 2017,@Delta your crew on DL1604 were dismissive and unprofessional. never flying again,4519,
1011,Delta,False,Sun Oct 01 08:38:00 +0000 2017,Sorry you're having trouble checking in. Try the Fly Delta app first; if it persists DM us your confirmation number and we'll get you a boarding pass. ^AB,,1010
1066,user_11880,True,Sun Oct 01 11:51:00 +0000 2017,@Delta can I bring my dog in the cabin on a flight to LAX?,1067,
1218,user_37570,True,Sun Oct 01 20:43:00 +0000 2017,"@Delta stuck at SEA bc DL1133 is delayed 120 mins, gonna miss my connection 😡",1219,
2058,user_39874,True,Tue Oct 03 21:43:00 +0000 2017,@Delta your crew on DL2975 were dismissive andu nprofessional. never flying again,2059,
3639,Delta,False,Sat Oct 07 17:56:00 +0000 2017,Sorry for the trouble with your refund. DM us your confirmation number and we'll check its status for you. ^DS,,3638
4415,Delta,False,Mon Oct 09 15:12:00 +0000 2017,Delayed bags are frustrating. DM us your file reference and we'll check its status right away. ^AB,,4414
4779,Delta,False,Tue Oct 10 12:26:00 +0000 2017,We're truly sorry about your experience — this isn't the standard we aim for. Please DM us the details so the right team can follow up. ^DS,,4778
3589,Delta,False,Sat Oct 07 15:01:00 +0000 2017,Happy to help with your reservation. DM us your confirmation number and the change you'd like and we'll take a look. ^JK,,3588
1612,user_16660,True,Mon Oct 02 19:42:00 +0000 2017,"@Delta hwere is my refund?? cancelled 2 days ago, still nothing. conf H7K2L0",1613,
3247,Delta,False,Fri Oct 06 19:04:00 +0000 2017,Happy to point you in the right direction — the details are on delta.com. Let us know if you have questions! ^DS,,3246
4328,user_24349,True,Mon Oct 09 10:08:00 +0000 2017,@Delta you lost my luggage on flight DL427. this is unacceptable,4329,
4792,user_97172,True,Tue Oct 10 13:12:00 +0000 2017,@Delta i'm disgusted by how i was treated at the JFK gate today,4793,
2980,user_67011,True,Fri Oct 06 03:30:00 +0000 2017,@Delta do medallion members get free bags on flights to New York?,2981,
3091,Delta,False,Fri Oct 06 09:58:00 +0000 2017,Thanks for being a SkyMiles member. Please DM us your SkyMiles number and the flight details and we'll check on those miles. ^RM,,3090
4853,Delta,False,Tue Oct 10 16:45:00 +0000 2017,Thank you so much for the kind words! We'll be sure to pass this along to the team. Safe travels! ^JK,,4852
3200,user_38746,True,Fri Oct 06 16:20:00 +0000 2017,"@Delta reqeusting a refund for the cancelled SEA flight, this is my 3rd time asking",3201,
2422,user_35798,True,Wed Oct 04 18:57:00 +0000 2017,@Delta weve been sitting on the tarmac at ATL for 2 hours whats going on,2423,
1276,user_69469,True,Mon Oct 02 00:06:00 +0000 2017,"@Delta ruined my SLC trip, disorganized and rude staff everywhere",1277,
1042,user_47688,True,Sun Oct 01 10:27:00 +0000 2017,why is @Delta flight DL1487 delayed AGAIN. i've been waiting 1 hours,1043,
3290,user_36400,True,Fri Oct 06 21:35:00 +0000 2017,"@Delta kiosk at BOS isn't printing my boarding pass, line is huge",3291,
4676,user_42989,True,Tue Oct 10 06:26:00 +0000 2017,@Delta can I bring my dog in the cabin on a flight to BOS?,4677,
2905,Delta,False,Thu Oct 05 23:07:00 +0000 2017,We understand missing a connection is stressful. DM us your confirmation number and we'll get you rebooked. ^RM,,2904
4280,user_62421,True,Mon Oct 09 07:20:00 +0000 2017,@Delta my Detroit flight is showing delayed but the board says on time?? which is it,4281,
3327,Delta,False,Fri Oct 06 23:44:00 +0000 2017,We understand missing a connection is stressful. DM us your confirmation number and we'll get you rebooked. ^RM,,3326
1289,Delta,False,Mon Oct 02 00:51:00 +0000 2017,We can look into that. DM us your SkyMiles number and we'll review your account and status. ^TL,,1288
2870,user_16674,True,Thu Oct 05 21:05:00 +0000 2017,flight DL2601 cancelled @Delta and the app won't let me rebook. help pls,2871,
3874,user_77880,True,Sun Oct 08 07:39:00 +0000 2017,@Delta how do I upgrade to comfort+ on my Detroit flight?,3875,
2368,user_91183,True,Wed Oct 04 15:48:00 +0000 2017,@Delta check in says see agent but there's no agent at the LAX counter,2369,
3193,Delta,False,Fri Oct 06 15:55:00 +0000 2017,So sorry to hear your bag didn't arrive. Please DM your file reference or confirmation number and we'll track it down. ^TL,,3192
3629,Delta,False,Sat Oct 07 17:21:00 +0000 2017,Sorry for the trouble with your refund. DM us your confirmation number and we'll check its status for you. ^DS,,3628
2415,Delta,False,Wed Oct 04 18:32:00 +0000 2017,Delayed bags are frustrating. DM us your file reference and we'll check its status right away. ^AB,,2414
1824,user_47220,True,Tue Oct 03 08:04:00 +0000 2017,@Delta my bag didn't show up at JFK baggage claim. where is it??,1825,
3698,user_55413,True,Sat Oct 07 21:23:00 +0000 2017,@Delta how early should i arrive for a domestic flight to ORD?,3699,
1311,Delta,False,Mon Oct 02 02:08:00 +0000 2017,We're so sorry for the disruption. Please DM us your confirmation number and we'll look at rebooking options right away. ^AB,,1310
1831,Delta,False,Tue Oct 03 08:28:00 +0000 2017,Sorry for the trouble with your refund. DM us your confirmation number and we'll check its status for you. ^DS,,1830
1081,Delta,False,Sun Oct 01 12:43:00 +0000 2017,We understand missing a connection is stressful. DM us your confirmation number and we'll get you rebooked. ^RM,,1080
2362,user_21191,True,Wed Oct 04 15:27:00 +0000 2017,"@Delta my travel credit disappeared from my account, i had $75",2363,
4558,user_11483,True,Mon Oct 09 23:33:00 +0000 2017,@Delta just missed my connecting flight in DTW because your inbound was late. need to rebook,4559,
3922,user_76931,True,Sun Oct 08 10:27:00 +0000 2017,@Delta my BOS flight is showing delayed but the board says on time?? which is it,3923,
3736,user_12430,True,Sat Oct 07 23:36:00 +0000 2017,@Delta u charged me $30 for a bag i never checked. refund please,3737,
2388,user_25760,True,Wed Oct 04 16:58:00 +0000 2017,"@Delta I need to change my flight DL2532 to an earlier one to JFK, how?",2389,
4131,Delta,False,Sun Oct 08 22:38:00 +0000 2017,We're so sorry for the disruption. Please DM us your confirmation number and we'll look at rebooking options right away. ^AB,,4130
2746,user_52227,True,Thu Oct 05 13:51:00 +0000 2017,@Delta just missed my connecting flight in Detroit because your inbound was late. need to rebook,2747,
4530,user_95185,True,Mon Oct 09 21:55:00 +0000 2017,@Delta do medallion members get free bags on flights to Detroit?,4531,
1127,Delta,False,Sun Oct 01 15:24:00 +0000 2017,We understand missing a connection is stressful. DM us your confirmation number and we'll get you rebooked. ^RM,,1126
3934,user_51015,True,Sun Oct 08 11:09:00 +0000 2017,"@Delta ruined my BOS trip, disorganized and rude staff everywhere",3935,
4486,user_31808,True,Mon Oct 09 19:21:00 +0000 2017,@Delta yoru flight attendant on the Detroit route was so kind to my kids ❤️,4487,
4387,Delta,False,Mon Oct 09 13:34:00 +0000 2017,Thanks for being a SkyMiles member. Please DM us your SkyMiles number and the flight details and we'll check on those miles. ^RM,,4386
4590,user_18316,True,Tue Oct 10 01:25:00 +0000 2017,"@Delta I need to change my flight DL1554 to an earlier one to LGA, how?",4591,
4754,user_71014,True,Tue Oct 10 10:59:00 +0000 2017,"@Delta ruined my DTW trip, disorganized and rude staff everywhere",4755,
3720,user_20920,True,Sat Oct 07 22:40:00 +0000 2017,@Delta weve been sitting on the tarmac at New York for 3 housr whats going on,3721,
4091,Delta,False,Sun Oct 08 20:18:00 +0000 2017,Thanks for being a SkyMiles member. Please DM us your SkyMiles number and the flight details and we'll check on those miles. ^RM,,4090
3357,Delta,False,Sat Oct 07 01:29:00 +0000 2017,Delayed bags are frustrating. DM us your file reference and we'll check its status right away. ^AB,,3356
1572,user_16401,True,Mon Oct 02 17:22:00 +0000 2017,"@Delta best flight experience in years today, thank you!",1573,
1553,Delta,False,Mon Oct 02 16:15:00 +0000 2017,Delayed bags are frustrating. DM us your file reference and we'll check its status right away. ^AB,,1552
1340,user_57199,True,Mon Oct 02 03:50:00 +0000 2017,"@Delta I want to move my ATL trip to next week, is there a fee?",1341,
2049,Delta,False,Tue Oct 03 21:11:00 +0000 2017,We understand missing a connection is stressful. DM us your confirmation number and we'll get you rebooked. ^RM,,2048
3237,Delta,False,Fri Oct 06 18:29:00 +0000 2017,We're so sorry for the disruption. Please DM us your confirmation number and we'll look at rebooking options right away. ^AB,,3236
3262,user_28984,True,Fri Oct 06 19:57:00 +0000 2017,"@Delta stuck at SLC bc DL647 is delayed 120 mins, gonna miss my connection 😡",3263,
2501,Delta,False,Wed Oct 04 23:33:00 +0000 2017,Sorry for the trouble with your refund. DM us your confirmation number and we'll check its status for you. ^DS,,2500
1510,user_84577,True,Mon Oct 02 13:45:00 +0000 2017,@Delta I was charged twice for flight DL4266. want a refund ASAP,1511,
4488,user_20316,True,Mon Oct 09 19:28:00 +0000 2017,"@Delta got double billed $30 on my card for seat selection, fix this",4489,
4267,Delta,False,Mon Oct 09 06:34:00 +0000 2017,We're so sorry for the disruption. Please DM us your confirmation number and we'll look at rebooking options right away. ^AB,,4266
3146,user_81779,True,Fri Oct 06 13:11:00 +0000 2017,@Delta just missed my connecting flight in Atlanta because your inbound was late. need to rebook,3147,
4273,Delta,False,Mon Oct 09 06:55:00 +0000 2017,We understand missing a connection is stressful. DM us your confirmation number and we'll get you rebooked. ^RM,,4272
3128,user_10421,True,Fri Oct 06 12:08:00 +0000 2017,@Delta absolutely the worst experience today. gate agent in SLC was so rude,3129,
1444,user_27651,True,Mon Oct 02 09:54:00 +0000 2017,@Delta are there powero utlets on flight DL809?,1445,
2404,user_83095,True,Wed Oct 04 17:54:00 +0000 2017,"@Delta stuck at ORD bc DL3046 is delayed 120 mins, gonna miss my connection 😡",2405,
1056,user_80512,True,Sun Oct 01 11:16:00 +0000 2017,@Delta can I cancel my reservation and get a credit? confirmation QQ1029,1057,
4963,Delta,False,Tue Oct 10 23:10:00 +0000 2017,So sorry to hear your bag didn't arrive. Please DM your file reference or confirmation number and we'll track it down. ^TL,,4962
